added	servername	active	accepted	handled	total	reading	writing	waiting
1546205642	proxy	93	67191558	67184056	73803997	0	5	88
1546205701	site	3	73378949	73377337	73368589	0	3	0
1546205702	proxy	86	67193741	67186239	73806367	0	5	81
1546205761	site	3	73380987	73379375	73370626	0	3	0
1546205761	proxy	98	67195542	67188040	73808415	0	3	95
1546205822	site	5	73382781	73381169	73372420	0	5	0
1546205822	proxy	103	67197104	67189602	73810222	0	5	98
1546205881	site	6	73384611	73382999	73374249	0	6	0
1546205881	proxy	84	67198724	67191222	73812059	0	6	78
1546205942	site	4	73386427	73384815	73376065	0	4	0
1546205942	proxy	79	67200355	67192853	73813883	0	4	75
1546206002	site	15	73390151	73388539	73379789	0	15	0
1546206002	proxy	106	67203877	67196375	73817618	0	16	90
1546206061	site	1	73393912	73392300	73383550	0	1	0
1546206061	proxy	103	67207402	67199900	73821394	0	1	102
1546206122	site	4	73397292	73395680	73386930	0	4	0
1546206122	proxy	120	67210523	67203021	73824784	0	5	115
1546206182	site	2	73400138	73398526	73389776	0	2	0
1546206182	proxy	95	67213136	67205634	73827640	0	2	93
1546206241	site	1	73402293	73400681	73391931	0	1	0
1546206241	proxy	76	67215049	67207547	73829805	0	1	75
1546206302	site	6	73405141	73403529	73394779	0	6	0
1546206302	proxy	92	67217658	67210156	73832662	0	6	86
1546206361	site	2	73407307	73405695	73396945	0	2	0
1546206361	proxy	92	67219641	67212139	73834842	0	2	90
1546206422	site	3	73409200	73407588	73398838	0	3	0
1546206422	proxy	105	67221361	67213859	73836745	0	3	102
1546206482	site	3	73410785	73409173	73400423	0	3	0
1546206482	proxy	78	67222823	67215321	73838339	0	3	75
1546206542	site	9	73412330	73410718	73401968	0	9	0
1546206542	proxy	95	67224249	67216747	73839896	0	9	86
1546206602	site	2	73415571	73413959	73405209	0	2	0
1546206602	proxy	99	67227341	67219839	73843147	0	2	97
1546206662	site	7	73418977	73417365	73408615	0	7	0
1546206662	proxy	98	67230589	67223087	73846565	0	9	89
1546206722	site	5	73421806	73420194	73411444	0	5	0
1546206722	proxy	97	67233236	67225734	73849402	0	5	92
1546206781	site	7	73424436	73422824	73414072	0	7	0
1546206781	proxy	101	67235680	67228178	73852043	0	7	94
1546206841	site	2	73426304	73424692	73415939	0	2	0
1546206841	proxy	90	67237358	67229856	73853919	0	2	88
1546206902	site	3	73428687	73427075	73418322	0	3	0
1546206902	proxy	87	67239579	67232077	73856313	0	3	84
1546206962	site	6	73430458	73428846	73420093	0	6	0
1546206962	proxy	80	67241169	67233667	73858097	0	6	74
1546207021	site	6	73431989	73430377	73421624	0	6	0
1546207021	proxy	101	67242503	67235001	73859637	0	6	95
1546207082	site	4	73433447	73431835	73423082	0	4	0
1546207082	proxy	88	67243798	67236296	73861105	0	3	85
1546207142	site	8	73435274	73433662	73424908	0	8	0
1546207142	proxy	119	67245462	67237960	73862949	0	9	110
1546207202	site	71	73440144	73438532	73429777	0	70	1
1546207202	proxy	195	67250185	67242683	73867855	0	81	114
1546207262	site	4	73445941	73444329	73435575	0	4	0
1546207262	proxy	102	67255779	67248277	73873633	0	3	99
1546207321	site	6	73450023	73448411	73439657	0	6	0
1546207321	proxy	90	67259676	67252174	73877730	0	6	84
1546207382	site	2	73452678	73451066	73442312	0	2	0
1546207382	proxy	83	67262139	67254637	73880397	0	2	81
1546207442	site	6	73454354	73452742	73443988	0	6	0
1546207442	proxy	95	67263629	67256127	73882082	0	6	89
1546207501	site	6	73456516	73454904	73446150	0	6	0
1546207501	proxy	90	67265608	67258106	73884259	0	6	84
1546207562	site	3	73458562	73456950	73448196	0	3	0
1546207562	proxy	108	67267464	67259962	73886316	0	4	104
1546207622	site	3	73460293	73458681	73449927	0	3	0
1546207622	proxy	95	67269016	67261514	73888061	0	2	93
1546207681	site	2	73461946	73460334	73451580	0	2	0
1546207681	proxy	99	67270453	67262951	73889723	0	2	97
1546207742	site	5	73463341	73461729	73452975	0	5	0
1546207742	proxy	94	67271591	67264089	73891128	0	5	89
1546207802	site	6	73466521	73464909	73456155	0	6	0
1546207802	proxy	107	67274517	67267015	73894319	0	6	101
1546207862	site	3	73469717	73468105	73459351	0	3	0
1546207862	proxy	86	67277463	67269961	73897523	0	3	83
1546207922	site	4	73472423	73470811	73462057	0	4	0
1546207922	proxy	90	67279949	67272447	73900241	0	6	84
1546207981	site	5	73474672	73473060	73464306	0	5	0
1546207981	proxy	107	67282031	67274529	73902503	0	5	102
1546208041	site	4	73476277	73474665	73465911	0	4	0
1546208041	proxy	97	67283477	67275975	73904118	0	4	93
1546208102	site	1	73478606	73476994	73468240	0	1	0
1546208102	proxy	106	67285616	67278114	73906458	0	2	104
1546208162	site	3	73480509	73478897	73470143	0	3	0
1546208162	proxy	88	67287322	67279820	73908369	0	3	85
1546208222	site	4	73482405	73480793	73472039	0	4	0
1546208222	proxy	111	67288970	67281468	73910277	0	3	108
1546208282	site	7	73484164	73482552	73473798	0	7	0
1546208282	proxy	90	67290521	67283019	73912048	0	5	85
1546208341	site	8	73485820	73484208	73475454	0	8	0
1546208341	proxy	106	67291984	67284482	73913716	0	7	99
1546208402	site	6	73489446	73487834	73479080	0	6	0
1546208402	proxy	102	67295413	67287911	73917356	0	7	95
1546208462	site	3	73493178	73491566	73482812	0	3	0
1546208462	proxy	105	67298917	67291415	73921100	0	3	102
1546208521	site	5	73496439	73494827	73486073	0	5	0
1546208521	proxy	93	67301922	67294420	73924371	0	5	88
1546208581	site	2	73499262	73497650	73488896	0	2	0
1546208581	proxy	94	67304524	67297022	73927211	0	2	92
1546208642	site	6	73501400	73499788	73491034	0	6	0
1546208642	proxy	91	67306423	67298921	73929357	0	6	85
1546208701	site	2	73504186	73502574	73493820	0	2	0
1546208701	proxy	87	67308960	67301458	73932156	0	2	85
1546208761	site	7	73506398	73504786	73496032	0	7	0
1546208761	proxy	87	67310948	67303446	73934380	0	8	79
1546208822	site	4	73508597	73506985	73498231	0	4	0
1546208822	proxy	97	67312959	67305457	73936589	0	6	91
1546208881	site	2	73510357	73508745	73499991	0	2	0
1546208881	proxy	81	67314556	67307054	73938364	0	3	78
1546208942	site	5	73511900	73510288	73501534	0	5	0
1546208942	proxy	84	67315974	67308472	73939922	0	5	79
1546209002	site	29	73515016	73513404	73504650	0	29	0
1546209002	proxy	166	67319043	67311541	73943134	0	79	87
1546209062	site	5	73518571	73516959	73508205	0	5	0
1546209062	proxy	141	67322378	67314876	73946616	0	9	132
1546209121	site	3	73521495	73519883	73511116	0	3	0
1546209121	proxy	111	67325176	67317674	73949552	0	3	108
1546209182	site	5	73524022	73522410	73513643	0	5	0
1546209182	proxy	192	67327545	67320043	73952091	0	5	187
1546209242	site	21	73525926	73524314	73515547	0	21	0
1546209242	proxy	127	67329276	67321774	73954008	1	21	105
1546209301	site	3	73528396	73526784	73518015	0	3	0
1546209301	proxy	92	67331565	67324063	73956488	0	3	89
1546209362	site	6	73530281	73528669	73519900	0	6	0
1546209362	proxy	83	67333249	67325747	73958388	0	9	74
1546209421	site	2	73532050	73530438	73521669	0	2	0
1546209421	proxy	89	67334865	67327363	73960171	0	3	86
1546209482	site	1	73533541	73531929	73523160	0	1	0
1546209482	proxy	82	67336169	67328667	73961672	0	1	81
1546209542	site	8	73534923	73533311	73524542	0	8	0
1546209542	proxy	72	67337403	67329901	73963065	0	9	63
1546209602	site	49	73538786	73537174	73528404	0	48	1
1546209602	proxy	96	67341100	67333598	73966940	0	5	91
1546209662	site	3	73543962	73542350	73533581	0	3	0
1546209662	proxy	98	67346116	67338614	73972129	0	6	92
1546209721	site	2	73548748	73547136	73538367	0	2	0
1546209721	proxy	105	67350724	67343222	73976924	0	2	103
1546209781	site	3	73552287	73550675	73541906	0	3	0
1546209781	proxy	92	67354082	67346580	73980472	0	3	89
1546209841	site	6	73554185	73552573	73543804	0	6	0
1546209841	proxy	91	67355823	67348321	73982384	0	5	86
1546209902	site	5	73556604	73554992	73546223	0	5	0
1546209902	proxy	88	67358058	67350556	73984810	0	5	83
1546209961	site	5	73558362	73556750	73547981	0	5	0
1546209961	proxy	125	67359628	67352126	73986578	0	6	119
1546210022	site	8	73560573	73558888	73550105	0	8	0
1546210022	proxy	396	67361813	67354311	73988826	0	8	388
1546210081	site	3	73562183	73560498	73551715	0	3	0
1546210081	proxy	579	67363415	67355913	73990445	0	3	576
1546210141	site	2	73563413	73561728	73552945	0	2	0
1546210141	proxy	114	67364452	67356950	73991687	0	3	111
1546210203	site	3	73566669	73564984	73556201	0	3	0
1546210203	proxy	175	67367473	67359971	73994953	0	3	172
1546210262	site	3	73570185	73568500	73559717	0	3	0
1546210262	proxy	138	67370787	67363285	73998478	0	3	135
1546210322	site	9	73572777	73571092	73562309	0	9	0
1546210322	proxy	134	67373139	67365637	74001078	0	9	125
1546210381	site	4	73574977	73573292	73564509	0	4	0
1546210381	proxy	92	67375124	67367622	74003289	0	4	88
1546210442	site	3	73576399	73574714	73565931	0	3	0
1546210442	proxy	83	67376414	67368912	74004723	0	4	79
1546210502	site	6	73578636	73576951	73568168	0	6	0
1546210502	proxy	83	67378489	67370987	74006971	0	7	76
1546210561	site	4	73580340	73578655	73569872	0	4	0
1546210561	proxy	95	67380013	67372511	74008684	0	5	90
1546210622	site	3	73582052	73580367	73571584	0	3	0
1546210622	proxy	95	67381541	67374039	74010408	0	2	93
1546210682	site	3	73583614	73581929	73573146	0	3	0
1546210682	proxy	93	67382892	67375390	74011980	0	4	89
1546210741	site	3	73585077	73583392	73574609	0	3	0
1546210742	proxy	83	67384163	67376661	74013460	0	3	80
1546210801	site	2	73588202	73586517	73577734	0	2	0
1546210801	proxy	79	67387093	67379591	74016593	0	2	77
1546210864	site	4	73592126	73590441	73581658	0	4	0
1546210864	proxy	117	67390817	67383315	74020534	0	5	112
1546210922	site	3	73595111	73593426	73584643	0	3	0
1546210922	proxy	85	67393602	67386100	74023530	0	3	82
1546210982	site	3	73597769	73596084	73587301	0	3	0
1546210982	proxy	80	67396034	67388532	74026196	0	3	77
1546211042	site	2	73599847	73598162	73589379	0	2	0
1546211042	proxy	78	67397885	67390383	74028286	0	3	75
1546211102	site	2	73602623	73600938	73592155	0	2	0
1546211102	proxy	78	67400420	67392918	74031074	0	5	73
1546211161	site	6	73604872	73603187	73594404	0	6	0
1546211162	proxy	110	67402411	67394909	74033332	0	6	104
1546211221	site	7	73607343	73605658	73596875	0	7	0
1546211221	proxy	96	67404659	67397157	74035812	0	8	88
1546211282	site	4	73609297	73607612	73598829	0	4	0
1546211282	proxy	81	67406430	67398928	74037781	0	6	75
1546211341	site	4	73611003	73609318	73600535	0	4	0
1546211342	proxy	128	67407974	67400472	74039495	0	4	124
1546211401	site	3	73614165	73612480	73603697	0	3	0
1546211401	proxy	93	67411005	67403503	74042669	0	3	90
1546211462	site	9	73617773	73616088	73607305	0	9	0
1546211462	proxy	92	67414486	67406984	74046283	0	9	83
1546211522	site	3	73620481	73618796	73610013	0	3	0
1546211522	proxy	85	67417068	67409566	74049001	0	4	81
1546211581	site	5	73622842	73621157	73612374	0	5	0
1546211581	proxy	98	67419277	67411775	74051370	0	6	92
1546211642	site	3	73624602	73622917	73614134	0	3	0
1546211642	proxy	95	67420838	67413336	74053142	0	3	92
1546211702	site	5	73626880	73625195	73616412	0	5	0
1546211702	proxy	90	67422921	67415419	74055430	0	5	85
1546211761	site	4	73628518	73626833	73618050	0	4	0
1546211761	proxy	92	67424372	67416870	74057078	0	5	87
1546211822	site	3	73630181	73628496	73619713	0	3	0
1546211822	proxy	106	67425861	67418359	74058750	0	3	103
1546211882	site	5	73631583	73629898	73621115	0	5	0
1546211882	proxy	86	67427129	67419627	74060163	0	5	81
1546211941	site	4	73632890	73631205	73622422	0	4	0
1546211941	proxy	86	67428284	67420782	74061483	0	4	82
1546212001	site	2	73635937	73634252	73625469	0	2	0
1546212001	proxy	79	67431197	67423695	74064540	0	2	77
1546212067	site	5	73640667	73638982	73630199	0	5	0
1546212067	proxy	89	67435763	67428261	74069282	0	5	84
1546212122	site	36	73644458	73642773	73633990	0	36	0
1546212122	proxy	130	67439419	67431917	74073086	0	36	94
1546212182	site	4	73648467	73646782	73637997	0	4	0
1546212182	proxy	73	67443263	67435761	74077105	0	3	70
1546212241	site	6	73651083	73649398	73640613	0	6	0
1546212241	proxy	80	67445742	67438240	74079730	0	6	74
1546212302	site	4	73653566	73651881	73643096	0	4	0
1546212302	proxy	93	67448084	67440582	74082224	0	5	88
1546212361	site	2	73655193	73653508	73644723	0	2	0
1546212361	proxy	89	67449544	67442042	74083860	0	3	86
1546212422	site	2	73656799	73655114	73646328	0	2	0
1546212422	proxy	97	67451001	67443499	74085555	0	2	95
1546212482	site	2	73658096	73656411	73647625	0	2	0
1546212482	proxy	93	67452153	67444651	74086968	0	2	91
1546212542	site	3	73659241	73657556	73648770	0	3	0
1546212542	proxy	75	67453150	67445648	74088262	0	4	71
1546212602	site	3	73662307	73660622	73651836	0	3	0
1546212602	proxy	104	67456017	67448515	74091346	0	2	102
1546212662	site	7	73665531	73663846	73655060	0	7	0
1546212662	proxy	118	67459030	67451528	74094581	0	8	110
1546212721	site	6	73668313	73666628	73657842	0	6	0
1546212721	proxy	86	67461591	67454089	74097371	0	6	80
1546212782	site	6	73670598	73668913	73660127	0	6	0
1546212782	proxy	84	67463647	67456145	74099665	0	6	78
1546212841	site	2	73672101	73670416	73661630	0	2	0
1546212841	proxy	87	67464943	67457441	74101179	0	2	85
1546212901	site	4	73674204	73672519	73663733	0	4	0
1546212901	proxy	84	67466896	67459394	74103294	0	4	80
1546212962	site	6	73675837	73674152	73665366	0	6	0
1546212962	proxy	86	67468357	67460855	74104939	0	7	79
1546213021	site	2	73677593	73675908	73667122	0	2	0
1546213021	proxy	108	67469927	67462425	74106704	0	3	105
1546213082	site	5	73679069	73677384	73668598	0	5	0
1546213082	proxy	104	67471212	67463710	74108191	0	5	99
1546213142	site	3	73680486	73678801	73670015	0	3	0
1546213142	proxy	75	67472418	67464916	74109620	1	3	71
1546213202	site	4	73683808	73682123	73673337	0	4	0
1546213202	proxy	105	67475549	67468047	74112954	0	4	101
1546213262	site	5	73687254	73685569	73676783	0	5	0
1546213262	proxy	99	67478805	67471303	74116410	0	5	94
1546213321	site	3	73690238	73688553	73679767	0	3	0
1546213321	proxy	82	67481602	67474100	74119403	0	3	79
1546213382	site	4	73692938	73691253	73682467	0	4	0
1546213382	proxy	90	67484108	67476606	74122115	0	4	86
1546213441	site	6	73694996	73693311	73684525	0	6	0
1546213441	proxy	99	67485935	67478433	74124185	0	6	93
1546213502	site	5	73697662	73695977	73687191	0	5	0
1546213502	proxy	102	67488389	67480887	74126864	0	4	98
1546213561	site	3	73699992	73698307	73689521	0	3	0
1546213562	proxy	101	67490457	67482955	74129205	0	3	98
1546213621	site	6	73702150	73700465	73691679	0	6	0
1546213621	proxy	96	67492362	67484860	74131371	0	7	89
1546213682	site	1	73704125	73702440	73693654	0	1	0
1546213682	proxy	81	67494111	67486609	74133353	0	1	80
1546213742	site	5	73705851	73704166	73695380	0	5	0
1546213742	proxy	100	67495660	67488158	74135090	0	5	95
1546213801	site	5	73709059	73707374	73698588	0	5	0
1546213801	proxy	81	67498725	67491223	74138311	0	7	74
1546213863	site	3	73712779	73711094	73702308	0	3	0
1546213863	proxy	95	67502299	67494797	74142041	0	3	92
1546213922	site	3	73715563	73713878	73705092	0	3	0
1546213922	proxy	77	67504951	67497449	74144834	0	6	71
1546213982	site	5	73717979	73716294	73707508	0	5	0
1546213982	proxy	106	67507218	67499716	74147262	0	8	98
1546214041	site	4	73719616	73717931	73709145	0	4	0
1546214041	proxy	88	67508694	67501192	74148907	0	4	84
1546214101	site	5	73721941	73720256	73711470	0	5	0
1546214101	proxy	109	67510814	67503312	74151239	0	6	103
1546214161	site	5	73723706	73722021	73713235	0	5	0
1546214161	proxy	104	67512366	67504864	74153020	0	6	98
1546214222	site	2	73725374	73723689	73714903	0	2	0
1546214222	proxy	100	67513858	67506356	74154697	0	3	97
1546214282	site	5	73726780	73725095	73716309	0	5	0
1546214282	proxy	98	67515114	67507612	74156112	0	5	93
1546214342	site	11	73728027	73726342	73717556	0	11	0
1546214342	proxy	90	67516216	67508714	74157371	0	12	78
1546214402	site	9	73731268	73729583	73720797	0	9	0
1546214402	proxy	93	67519315	67511813	74160623	0	9	84
1546214462	site	4	73734868	73733183	73724394	0	4	0
1546214462	proxy	99	67522776	67515274	74164238	0	4	95
1546214522	site	18	73738578	73736893	73728104	0	18	0
1546214522	proxy	98	67526359	67518857	74167959	0	13	85
1546214583	site	13	73742411	73740726	73731937	0	13	0
1546214583	proxy	110	67530051	67522549	74171815	0	26	84
1546214642	site	2	73745555	73743870	73735081	0	2	0
1546214642	proxy	78	67533033	67525531	74174955	0	2	76
1546214702	site	35	73748641	73746956	73738167	0	35	0
1546214702	proxy	127	67535975	67528473	74178051	0	36	91
1546214762	site	7	73750574	73748889	73740100	0	7	0
1546214762	proxy	97	67537733	67530231	74179992	0	7	90
1546214821	site	6	73752446	73750761	73741972	0	6	0
1546214821	proxy	98	67539457	67531955	74181875	0	6	92
1546214882	site	2	73753947	73752262	73743473	0	2	0
1546214882	proxy	79	67540803	67533301	74183386	0	2	77
1546214942	site	3	73755087	73753402	73744613	0	3	0
1546214942	proxy	92	67541821	67534319	74184534	0	4	88
1546215001	site	3	73758011	73756326	73747537	0	3	0
1546215001	proxy	88	67544581	67537079	74187473	0	6	82
1546215063	site	2	73761370	73759685	73750896	0	2	0
1546215063	proxy	90	67547737	67540235	74190841	0	4	86
1546215121	site	2	73764034	73762349	73753560	0	2	0
1546215121	proxy	84	67550203	67542701	74193521	0	3	81
1546215182	site	2	73766366	73764681	73755892	0	2	0
1546215182	proxy	95	67552329	67544827	74195861	0	2	93
1546215241	site	4	73767980	73766295	73757506	0	4	0
1546215241	proxy	99	67553736	67546234	74197484	0	4	95
1546215302	site	3	73770204	73768519	73759730	0	3	0
1546215302	proxy	109	67555762	67548260	74199719	0	4	105
1546215362	site	4	73771818	73770133	73761344	0	4	0
1546215362	proxy	109	67557190	67549688	74201342	0	4	105
1546215422	site	6	73773519	73771834	73763045	0	6	0
1546215422	proxy	102	67558735	67551233	74203054	0	5	97
1546215482	site	1	73775016	73773331	73764542	0	1	0
1546215482	proxy	92	67560070	67552568	74204559	0	1	91
1546215542	site	4	73776360	73774675	73765886	0	4	0
1546215542	proxy	100	67561232	67553730	74205913	0	5	95
1546215601	site	7	73779372	73777687	73768898	0	7	0
1546215601	proxy	88	67564043	67556541	74208934	0	7	81
1546215662	site	6	73783076	73781391	73772602	0	6	0
1546215662	proxy	100	67567533	67560031	74212653	0	4	96
1546215722	site	2	73785989	73784304	73775515	0	2	0
1546215722	proxy	99	67570253	67562751	74215575	0	2	97
1546215782	site	6	73788620	73786935	73778146	0	6	0
1546215782	proxy	96	67572700	67565198	74218221	0	7	89
1546215841	site	3	73790595	73788910	73780121	0	3	0
1546215841	proxy	85	67574440	67566938	74220207	0	3	82
1546215902	site	6	73793286	73791601	73782812	0	6	0
1546215902	proxy	105	67576931	67569429	74222912	0	6	99
1546215962	site	11	73795476	73793791	73785002	0	11	0
1546215962	proxy	99	67578861	67571359	74225109	0	8	91
1546216021	site	3	73797665	73795980	73787191	0	3	0
1546216021	proxy	100	67580825	67573323	74227311	0	3	97
1546216082	site	6	73799653	73797968	73789179	0	6	0
1546216082	proxy	89	67582560	67575058	74229307	0	6	83
1546216142	site	9	73801445	73799760	73790971	0	9	0
1546216142	proxy	96	67584130	67576628	74231113	0	10	86
1546216202	site	2	73805023	73803338	73794549	0	2	0
